year,exam_type,paper,question_text
2019,Prelims,GS1,"70. भारत की पंचवर्षीय योजनाओं के संदर्भ में, निम्नलिखित में से कौन-सा/से कथन सही है/हैं? 1. दूसरी पंचवर्षीय योजना से बुनियादी तथा पूँजीगत वस्तु उद्योगों के प्रतिस्थापन की दिशा में निश्चयात्मक जोर दिया गया। 2. चौथी पंचवर्षीय योजना में संपत्ति तथा आर्थिक शक्ति के बढ़ते संकेंद्रण की पूर्व प्रवृत्ति के सुधार का उद्देश्य अपनाया गया। 3. पाँचवीं पंचवर्षीय योजना में, पहली बार, वित्तीय क्षेत्रक को योजना के अभिन्न अंग के रूप में शामिल किया गया। : नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए। (a) केवल 1 और 2 (b) केवल 2 (c) केवल 3 (d) 1, 2 और 3"
2019,Prelims,GS1,"71. एशियाई आधारिक संरचना निवेश बैंक (एशियन इंफ्रास्ट्रक्चर इंवेस्टमेंट बैंक (AIIB)] के संदर्भ में, निम्नलिखित कथनों पर विचार कीजिए : 1. AIIB के 80 से अधिक सदस्य राष्ट्र हैं। 2. AIIB में भारत सबसे बड़ा शेयरधारक है। 3. AIIB में एशिया से बाहर का कोई सदस्य नहीं है। उपर्युक्त में से कौन-सा/से कथन सही है/हैं? (a) केवल 1 (b) केवल 2 और 3 (c"
2019,Mains,GS1,1.  Q1. Highlight the Central Asian and Greco-Bactrian elements in the Gandhara art. (Answer in 150 words)
2019,Mains,GS1,2.  Q2. The 1857 Uprising was the culmination of the recurrent big and small local rebellions that had occurred in the preceding hundred years of British rule. Elucidate. (Answer in 150 words)
2019,Mains,GS1,3.  Q3. Examine the linkages between the nineteenth century's 'Indian Renaissance' and the emergence of national identity. (Answer in 150 words)
2019,Mains,GS1,4.  Q4. Assess the impact of global warming on the coral life system with examples. (Answer in 150 words)
2019,Mains,GS1,5.  Q5. Discuss the causes of depletion of mangroves and explain their importance in maintaining coastal ecology. (Answer in 150 words)
2019,Mains,GS1,6.  Q6. Can the strategy of regional resource-based manufacturing help in promoting employment in India? (Answer in 150 words)
2019,Mains,GS1,7.  Q7. Discuss the factors for localisation of agro-based food processing industries of North-West India. (Answer in 150 words)
2019,Mains,GS1,8.  Q8. What makes the Indian society unique in sustaining its culture? Discuss. (Answer in 150 words)
2019,Mains,GS1,"9.  Q9. ""Empowering women is the key to control population growth."" Discuss. (Answer in 150 words)"
2019,Mains,GS1,10. Q10. What are the challenges to our cultural practices in the name of secularism? (Answer in 150 words)
2019,Mains,GS1,11. Q11. Many voices had strengthened and enriched the nationalist movement during the Gandhian phase. Elaborate. (Answer in 250 words)
2019,Mains,GS1,12. Q12. Assess the role of British imperial power in complicating the process of transfer of power during the 1940s. (Answer in 250 words)
2019,Mains,GS1,"13. Q13. Explain how the foundations of the modern world were, laid by the American and French Revolutions. (Answer in 250 words)"
2019,Mains,GS1,14. Q14. What is water stress? How and why does it differ regionally in India? (Answer in 250 words)
2019,Mains,GS1,15. Q15. How can the mountain ecosystem be restored from the negative impact of development initiatives and tourism? (Answer in 250 words)
2019,Mains,GS1,16. Q16. How is efficient and affordable urban mass transport key to the rapid economic development of India? (Answer in 250 words)
2019,Mains,GS1,17. Q17. How do ocean currents and water masses differ in their impacts on marine life and coastal environment? Give suitable examples. (Answer in 250 words)
2019,Mains,GS1,18. Q18. Do we have cultural pockets of small India all over the nation? Elaborate with examples. (Answer in 250 words)
2019,Mains,GS1,19. Q19. What are the continued challenges for women in India against time and space? (Answer in 250 words)
2019,Mains,GS1,20. Q20. Are we losing our local identity for the global identity? Discuss. (Answer in 250 words)
2019,Mains,GS2,1. Do you think that Constitution of India does not accept principle of strict separation of powers rather it is based on the principle of 'checks and balance'? Explain.
2019,Mains,GS2,"2. ""The Central Administrative Tribunal which was established for redressal of grievances and complaints by or against central government employees, nowadays is exercising its powers as an independent judicial authority."" Explain."
2019,Mains,GS2,3. What are the methods used by the farmers' organisations to influence the policy-makers in India and how effective are these methods ?
2019,Mains,GS2,"4. From the resolution of contentious issues regarding distribution of legislative powers by the courts, 'Principle of Federal Supremacy' and 'Harmonious Construction' have emerged. Explain."
2019,Mains,GS2,5. What can France learn from the Indian Constitution's approach to secularism?
2019,Mains,GS2,"6. Despite Consistent experience of high growth, India still goes with the lowest indicators of human development. Examine the issues that make balanced and inclusive development elusive."
2019,Mains,GS2,7. There is a growing divergence in the relationship between poverty and hunger in India. The shrinking of social expenditure by the government is forcing the poor to spend more on non-food essential items squeezing their food-budget. Elucidate.
2019,Mains,GS2,"8. Implementation of Information and Communication Technology (ICT) based Projects/Programmes usually suffers in terms of certain vital factors. Identify these factors, and suggest measures for their effective implementation."
2019,Mains,GS2,"9. 'The time has come for India and Japan to build a strong contemporary relationship, one involving global and strategic partnership that will have a great significance for Asia and the world as a whole.' Comment."
2019,Mains,GS2,"10. 'Too little cash, too much politics, leaves UNESCO fighting for life.' Discuss the statement in the light of US' withdrawal and its accusation of the cultural body as being 'anti-Israel bias'."
2019,Mains,GS2,"11. On what grounds a people's representative can be disqualified under the Representation of Peoples Act, 1951 ? Also mention the remedies available to such person against his disqualification."
2019,Mains,GS2,"12. ""Parliament's power to amend the Constitution is a limited power and it cannot be enlarged into absolute power."" In the light of this statement explain whether Parliament under Article 368 of the Constitution can destroy the Basic Structure of the Constitution by expanding its amending power ?"
2019,Mains,GS2,"13. ""The reservation of seats for women in the institutions of local self-government has had a limited impact on the patriarchal character of the Indian Political Process."" Comment."
2019,Mains,GS2,"14. ""The Attorney-General is the chief legal adviser and lawyer of the Government of India."" Discuss."
2019,Mains,GS2,"15. Individual Parliamentarian's role as the national law maker is on a decline, which in turn, has adversely impacted the quality of debates and their outcome. Discuss."
2019,Mains,GS2,"16. 'In the context of neo-liberal paradigm of development planning, multi-level planning is expected to make operations cost-effective and remove many implementation blockages.' - Discuss."
2019,Mains,GS2,17. The need for cooperation among various service sectors has been an inherent component of development discourse. Partnership bridges the gap among the sectors. It also sets in motion a culture of 'collaboration' and 'team spirit'. In the light of statements above examine India's development process.
2019,Mains,GS2,18. Performance of welfare schemes that are implemented for vulnerable sections is not so effective due to absence of their awareness and active involvement at all stages of policy process. - Discuss.
2019,Mains,GS2,19. 'The long-sustained image of India as a leader of the oppressed and marginalised nations has disappeared on account of its new found role in the emerging global order.' Elaborate.
2019,Mains,GS2,"20. 'What introduces friction into the ties between India and the United States is that Washington is still unable to find for India a position in its global strategy, which would satisfy India's national self-esteem and ambitions.' Explain with suitable examples."
2020,Prelims,GS1,"1. निम्नलिखित कथनों पर विचार कीजिए : 1. 'आधार' मेटाडेटा को तीन महीने से अधिक संग्रहित नहीं रखा जा सकता है । 2. राज्य निजी निगमों (Corporations) से 'आधार' डेटा को साझा करने के लिए कोई अनुबंध नहीं कर सकता । 3. 'आधार' बीमा उत्पादों को प्राप्त करने के लिए अनिवार्य है । 4. 'आधार' भारत की संचित निधि से हितलाभ प्राप्त करने के लिए अनिवार्य है। उपर्युक्त कथनों में से कौन-सा/से सही है/हैं ? (a) केवल 1 और 4 (b) केवल 2 और 4 (c) केवल 3 (d) केवल 1, 2 और 3"
2020,Prelims,GS1,2. राज्य सभा की लोक सभा के समान शक्तियाँ किस क्षेत्र में हैं ? (a) नई अखिल भारतीय सेवाएँ गठित करने के विषय में (b) संविधान में संशोधन करने के विषय में (c) सरकार को हटाने के विषय में (d) कटौती प्रस्ताव प्रस्तुत करने के विषय में
2020,Prelims,GS1,"3. संसद सदस्य स्थानीय क्षेत्र विकास योजना (MPLADS) के अन्तर्गत निधियों के संदर्भ में, निम्नलिखित कथनों में से कौन-से सही हैं ? 1. MPLADS निधियाँ टिकाऊ परिसंपत्तियों जैसे स्वास्थ्य, शिक्षा, आदि की भौतिक आधारभूत संरचनाओं के निर्माण में ही प्रयुक्त हो सकती हैं। 2. प्रत्येक सांसद की निधि का एक निश्चित अंश अनुसूचित जाति/जनजाति जनसंख्या के लाभार्थ प्रयुक्त होना आवश्यक है । 3. MPLADS निधियाँ वार्षिक आधार पर स्वीकृत की जाती हैं और अप्रयुक्त निधि को अगले वर्ष के लिए अग्रेनीत नहीं किया जा सकता । 4. कार्यान्वित हो रहे सभी कार्यों में से कम-से-कम 10% कार्यों का जिला प्राधिकारी द्वारा प्रति वर्ष निरीक्षण अनिवार्य है। नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1 और 2 (b) केवल 3 और 4 (c) केवल 1, 2 और 3 (d) केवल 1, 2 और 4"
2020,Prelims,GS1,4. निम्नलिखित मूल अधिकारों के किस संवर्ग में अस्पृश्यता के रूप में किए गए विभेदन के विरुद्ध संरक्षण समाविष्ट है? (a) शोषण के विरुद्ध अधिकार (b) स्वतंत्रता का अधिकार (c) सांविधानिक उपचार का अधिकार (d) समता का अधिकार
2020,Prelims,GS1,"5. भारत में, न्यायपालिका का कार्यपालिका से पृथक्करण, किससे व्यादेशित है ? (a) संविधान की उद्देशिका द्वारा (b) राज्य की नीति के निदेशक तत्त्व द्वारा (c) सातवीं अनुसूची द्वारा (d) परम्परागत व्यवहार द्वारा"
2020,Prelims,GS1,"6. वित्त मंत्री संसद में बजट प्रस्तुत करते हुए उसके साथ अन्य प्रलेख भी प्रस्तुत करते हैं जिनमें 'बृहद् आर्थिक रूपरेखा विवरण (The Macro Economic Framework Statement)' भी सम्मिलित रहता है । यह पूर्वोक्त प्रलेख निम्न आदेशन के कारण प्रस्तुत किया जाता है : (a) चिरकालिक संसदीय परम्परा के कारण (b) भारत के संविधान के अनुच्छेद 112 तथा अनुच्छेद 110(1) के कारण (c) भारत के संविधान के अनुच्छेद 113 के कारण (d) राजकोषीय उत्तरदायित्व एवं बजट प्रबन्धन अधिनियम, 2003 के प्रावधानों के कारण"
2020,Prelims,GS1,"7. परिभाषा से, संवैधानिक सरकार का अर्थ है (a) विधान मंडल द्वारा सरकार (b) लोकप्रिय सरकार (c) बहु-दलीय सरकार (d) सीमित सरकार"
2020,Prelims,GS1,"8. मूल अधिकारों के अतिरिक्त, भारत के संविधान का निम्नलिखित में से कौन-सा/से भाग मानव अधिकारों की सार्वभौम घोषणा 1948 (Universal Declaration of Human Rights 1948) के सिद्धांतों एवं प्रावधानों को प्रतिबिंबित करता करते है/हैं ? 1. उद्देशिका 2. राज्य की नीति के निदेशक तत्त्व 3. मूल कर्तव्य नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1 और 2 (b) केवल 2 (c) केवल 1 और 3 (d) 1, 2 और 3"
2020,Prelims,GS1,"9. भारत में, विधिक सेवा प्रदान करने वाले प्राधिकरण (Legal Services Authorities), निम्नलिखित में से किस प्रकार के नागरिकों को निःशुल्क विधिक सेवाएँ प्रदान करते हैं ? 1. ₹ 1,00,000 से कम वार्षिक आय वाले व्यक्ति को 2. ₹ 2,00,000 से कम वार्षिक आय वाले ट्रांसजेंडर को 3. ₹ 3,00,000 से कम वार्षिक आय वाले अन्य पिछड़े वर्ग (OBC) के सदस्य को 4. सभी वरिष्ठ नागरिकों को नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1 और 2 (b) केवल 3 और 4 (c) केवल 2 और 3 (d) केवल 1 और 4"
2020,Prelims,GS1,"10. निम्नलिखित युग्मों पर विचार कीजिए : अंतर्राष्ट्रीय समझौता । संगठन विषय 1. अल्मा-आटा घोषणा लोगों के स्वास्थ्य की देखभाल 2. हेग समझौता जैविक एवं रासायनिक शस्त्र 3. तलानोआ संवाद वैश्विक जलवायु परिवर्तन 4. अंडर 2 गठबंधन बाल अधिकार उपर्युक्त में से कौन-सा/से युग्म सही सुमेलित है/हैं ? (a) केवल 1 और 2 (b) केवल 4 (c) केवल 1 और 3 (d) केवल 2, 3 और 4"
2020,Prelims,GS1,11. संसदीय व्यवस्था वाली सरकार वह होती है जिसमें (a) संसद के सभी राजनीतिक दलों का सरकार में प्रतिनिधित्व होता है (b) सरकार संसद के प्रति उत्तरदायी होती है और उसके द्वारा हटाई जा सकती है (c) सरकार लोगों के द्वारा निर्वाचित होती है और उनके द्वारा हटाई जा सकती है (d) सरकार संसद के द्वारा चुनी जाती है किंतु निर्धारित समयावधि के पूर्ण होने के पूर्व हटाई नहीं जा सकती
2020,Prelims,GS1,12. भारत के संविधान का कौन-सा भाग कल्याणकारी राज्य के आदर्श की घोषणा करता है ? (a) राज्य की नीति के निदेशक तत्त्व (b) मूल अधिकार (c) उद्देशिका (d) सातवीं अनुसूची
2020,Prelims,GS1,"13. निम्नलिखित कथनों पर विचार कीजिए : 1. भारत का संविधान अपने 'मूल ढाँचे' को संघवाद, पंथनिरपेक्षता, मूल अधिकारों तथा लोकतंत्र के रूप में परिभाषित करता है । 2. भारत का संविधान, नागरिकों की स्वतंत्रता तथा उन आदर्शों जिन पर संविधान आधारित है, की सुरक्षा हेतु 'न्यायिक पुनरवलोकन' की व्यवस्था करता है । उपर्युक्त कथनों में से कौन-सा/से सही है/हैं ? (a) केवल 1 (b) केवल 2 (c) 1 और 2 दोनों (d) न तो 1, न ही 2"
2020,Prelims,GS1,14. गाँधीवाद और मार्क्सवाद के बीच एक समान सहमति पाई जाती है। यह निम्नलिखित में से कौन-सी है ? (a) एक अंतिम लक्ष्य के रूप में राज्यविहीन समाज (b) वर्ग संघर्ष (c) निजी संपत्ति की समाप्ति (d) आर्थिक नियतिवाद
2020,Prelims,GS1,"15. भारत के संदर्भ में, नौकरशाही का निम्नलिखित में से कौन-सा उपयुक्त चरित्र-चित्रण है ? (a) संसदीय लोकतंत्र की व्याप्ति को विस्तार देने वाला अभिकरण (b) संघीय ढाँचे को सुदृढ़ करने वाला अभिकरण (c) राजनीतिक स्थायित्व और आर्थिक वृद्धि को सुलभ बनाने वाला अभिकरण (d) लोक नीति को कार्यान्वित करने वाला अभिकरण"
2020,Prelims,GS1,16. भारत के संविधान की उद्देशिका (a) संविधान का भाग है किंतु कोई विधिक प्रभाव नहीं रखती (b) संविधान का भाग नहीं है और कोई विधिक प्रभाव भी नहीं रखती (c) संविधान का भाग है और वैसा ही विधिक प्रभाव रखती है जैसा कि उसका कोई अन्य भाग (d) संविधान का भाग है किंतु उसके अन्य भागों से स्वतंत्र होकर उसका कोई विधिक प्रभाव नहीं है
2020,Prelims,GS1,"17. ""स्वर्ण-ट्रान्श” (रिज़र्व ट्रान्श) निर्दिष्ट करता है (a) विश्व बैंक की ऋण व्यवस्था (b) केन्द्रीय बैंक की किसी एक क्रिया को (c) WTO द्वारा इसके सदस्यों को प्रदत्त एक साख प्रणाली को (d) IMF द्वारा इसके सदस्यों को प्रदत्त एक साख प्रणाली को"
2020,Prelims,GS1,"18. भारत के संविधान के भाग IV में अंतर्विष्ट प्रावधानों के संदर्भ में, निम्नलिखित कथनों में से कौन-सा/से सही है/हैं ? 1. वे न्यायालयों द्वारा प्रवर्तनीय होंगे । 2. वे किसी भी न्यायालय द्वारा प्रवर्तनीय नहीं होंगे । 3. इस भाग में अधिकथित सिद्धान्त राज्य के द्वारा क़ानून बनाने को प्रभावित करेंगे । नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1 (b) केवल 2 (c) केवल 1 और 3 (d) केवल 2 और 3"
2020,Prelims,GS1,"19. निम्नलिखित कथनों पर विचार कीजिए : 1. भारत के संविधान के अनुसार, कोई भी ऐसा व्यक्ति जो मतदान के लिए योग्य है, किसी राज्य में छह माह के लिए मंत्री बनाया जा सकता है तब भी जब कि वह उस राज्य के विधान-मंडल का सदस्य नहीं है । 2. लोक प्रतिनिधित्व अधिनियम, 1951 के अनुसार, कोई भी ऐसा व्यक्ति जो दांडिक अपराध के अन्तर्गत दोषी पाया गया है और जिसे पाँच वर्ष के लिए कारावास का दंड दिया गया है, चुनाव लड़ने के लिए स्थायी तौर पर निरर्हत हो जाता है भले ही वह कारावास से मुक्त हो चुका हो । उपर्युक्त कथनों में से कौन-सा/से सही है/हैं ? (a) केवल 1 (b) केवल 2 (c) 1 और 2 दोनों (d) न तो 1, न ही 2"
2020,Prelims,GS1,"20. निम्नलिखित कथनों पर विचार कीजिए : 1. भारत का राष्ट्रपति ऐसे स्थान पर जिसे वह ठीक समझे, संसद का सत्र आहूत (आह्वान) कर सकता है । 2. भारत का संविधान एक वर्ष में संसद के तीन सत्रों का प्रावधान करता है, किंतु सभी तीन सत्रों का चलाया जाना अनिवार्य नहीं है । 3. एक वर्ष में दिनों की कोई न्यूनतम संख्या निर्धारित नहीं है जब संसद का चलना आवश्यक हो । उपर्युक्त कथनों में से कौन-सा/से सही है/हैं ? (a) केवल 1 (b) केवल 2 (c) केवल 1 और 3 (d) केवल 2 और 3"
2020,Prelims,GS1,"21. भारत के इतिहास के संदर्भ में, निम्नलिखित युग्मों पर विचार कीजिए : 1. औरंग राजकोष का प्रभारी 2. बेनियान ईस्ट इंडिया कंपनी का भारतीय एजेंट 3. मिरासिदार राज्य का नामित राजस्व दाता उपर्युक्त युग्मों में से कौन-सा/से सही सुमेलित है/हैं ? (a) केवल 1 और 2 (b) केवल 2 और 3 (c) केवल 3 (d) 1, 2 और 3"
2020,Prelims,GS1,"22. भारत के धार्मिक इतिहास के संदर्भ में, निम्नलिखित कथनों पर विचार कीजिए : 1. स्थाविरवादी महायान बौद्ध धर्म से संबद्ध हैं। 2. लोकोत्तरवादी संप्रदाय बौद्ध धर्म के महासंधिक संप्रदाय की एक शाखा थी । 3. महासंधिकों द्वारा बुद्ध के देवत्वारोपण ने महायान बौद्ध धर्म को प्रोत्साहित किया । उपर्युक्त कथनों में से कौन-सा/से सही है/हैं ? (a) केवल 1 और 2 (b) केवल 2 और 3 (c) केवल 3 (d) 1, 2 और 3"
2020,Prelims,GS1,23. निम्नलिखित में से कौन-सा कथन औद्योगिक क्रान्ति के द्वारा उन्नीसवीं शताब्दी के पूर्वार्ध में भारत पर पड़े प्रभाव की सही व्याख्या करता है ? (a) भारतीय दस्तकारी-उद्योग नष्ट हो गए थे । (b) भारत के वस्त्र-उद्योग में मशीनों का बड़ी संख्या में प्रवेश हुआ था । (c) देश के अनेक भागों में रेलवे लाइनें बिछाई गईं थीं। (d) ब्रिटिश उत्पादन के आयात पर भारी शुल्क लगाया गया था।
2020,Prelims,GS1,"24. भारत के इतिहास में निम्नलिखित घटनाओं पर विचार कीजिए : 1. राजा भोज के अधीन प्रतिहारों का उदय 2. महेन्द्रवर्मन – I के अधीन पल्लव सत्ता की स्थापना 3. परान्तक – I द्वारा चोल सत्ता की स्थापना 4. गोपाल द्वारा पाल राजवंश की संस्थापना उपर्युक्त घटनाओं का, प्राचीन काल से आरम्भ कर, सही कालानुक्रम क्या है ? (a) 2-1-4-3 (b) 3-1-4-2 (c) 2-4-1-3 (d) 3-4-1-2"
2020,Prelims,GS1,"25. निम्नलिखित में से कौन-सा उपवाक्य, उत्तर-हर्ष-कालीन स्रोतों में प्रायः उल्लिखित 'हुंडी' के स्वरूप की परिभाषा बताता है ? (a) राजा द्वारा अपने अधीनस्थों को दिया गया परामर्श (b) प्रतिदिन का लेखा-जोखा अंकित करने वाली बही (c) विनिमय पत्र (d) सामन्त द्वारा अपने अधीनस्थों को दिया गया आदेश"
2020,Prelims,GS1,"26. स्वतन्त्रता संग्राम के समय लिखी गई सखाराम गणेश देउस्कर की पुस्तक ""देशेर कथा"" के संदर्भ में, निम्नलिखित कथनों पर विचार कीजिए : 1. इस पुस्तक ने औपनिवेशिक राज्य द्वारा मस्तिष्क की सम्मोहक विजय के विरोध में चेतावनी दी । 2. इस पुस्तक ने स्वदेशी नुक्कड़ नाटकों तथा लोक गीतों को प्रेरित किया । 3. देउस्कर द्वारा 'देश' शब्द का प्रयोग, बंगाल क्षेत्र के विशिष्ट संदर्भ में किया गया था । उपर्युक्त कथनों में से कौन-से सही हैं ? (a) केवल 1 और 2 (b) केवल 2 और 3 (c) केवल 1 और 3 (d) 1, 2 और 3"
2020,Prelims,GS1,"27. गाँधी-इरविन समझौते में निम्नलिखित में से क्या सम्मिलित था/थे ? 1. राउंड टेबल कॉन्फ्रेंस में भाग लेने के लिए काँग्रेस को आमन्त्रित करना 2. असहयोग आंदोलन के संबंध में जारी किए गए अध्यादेशों को वापस लेना 3. पुलिस की ज़्यादतियों की जाँच करने हेतु गाँधीजी के सुझाव की स्वीकृति 4. केवल उन्हीं कैदियों की रिहाई जिन पर हिंसा का अभियोग नहीं था नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1 (b) केवल 1, 2 और 4 (c) केवल 3 (d) केवल 2, 3 और 4"
2020,Prelims,GS1,"28. अस्पृश्य समुदाय के लोगों को लक्षित कर, प्रथम मासिक पत्रिका विटाल-विध्वंसक किसके द्वारा प्रकाशित की गई थी ? (a) गोपाल बाबा वलंगकर (b) ज्योतिबा फुले (c) मोहनदास करमचन्द गाँधी (d) भीमराव रामजी अम्बेडकर"
2020,Prelims,GS1,"29. भारत के इतिहास के संदर्भ में, ""कुल्यावाप"" तथा ""द्रोणवाप"" शब्द क्या निर्दिष्ट करते हैं ? (a) भू-माप (b) विभिन्न मौद्रिक मूल्यों के सिक्के (c) नगर की भूमि का वर्गीकरण (d) धार्मिक अनुष्ठान"
2020,Prelims,GS1,"30. निम्नलिखित में से किस शासक ने अपनी प्रजा को इस अभिलेख के माध्यम से परामर्श दिया ? ""कोई भी व्यक्ति जो अपने संप्रदाय को महिमा-मंडित करने की दृष्टि से अपने धार्मिक संप्रदाय की प्रशंसा करता है या अपने संप्रदाय के प्रति अत्यधिक भक्ति के कारण अन्य संप्रदायों की निन्दा करता है, वह अपितु अपने संप्रदाय को गंभीर रूप से हानि पहुँचाता है।"" (a) अशोक (b) समुद्रगुप्त (c) हर्षवर्धन (d) कृष्णदेव राय"
2020,Prelims,GS1,"31. भारत के सांस्कृतिक इतिहास के संदर्भ में, 'परामिता' शब्द का सही विवरण निम्नलिखित में से कौन-सा है ? (a) सूत्र पद्धति में लिखे गए प्राचीनतम धर्मशास्त्र पाठ (b) वेदों के प्राधिकार को अस्वीकार करने वाले दार्शनिक सम्प्रदाय (c) परिपूर्णताएँ जिनकी प्राप्ति से बोधिसत्व पथ प्रशस्त हुआ (d) आरम्भिक मध्यकालीन दक्षिण भारत की शक्तिशाली व्यापारी श्रेणियाँ"
2020,Prelims,GS1,"32. भारतीय इतिहास के संदर्भ में, 1884 का रखमाबाई मुक़दमा किस पर केन्द्रित था ? 1. महिलाओं का शिक्षा पाने का अधिकार 2. सहमति की आयु 3. दांपत्य अधिकारों का प्रत्यास्थापन नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1 और 2 (b) केवल 2 और 3 (c) केवल 1 और 3 (d) 1, 2 और 3"
2020,Prelims,GS1,33. निम्नलिखित में से किस कारण से भारत में बीसवीं शताब्दी के आरम्भ में नील की खेती का ह्रास हुआ ? (a) नील के उत्पादकों के अत्याचारी आचरण के प्रति काश्तकारों का विरोध (b) नई खोजों के कारण विश्व बाज़ार में इसका अलाभकर होना (c) नील की खेती का राष्ट्रीय नेताओं द्वारा विरोध किया जाना (d) उत्पादकों के ऊपर सरकार का नियंत्रण
2020,Prelims,GS1,34. वेलेज़ली ने कलकत्ता में फोर्ट विलियम कॉलेज की स्थापना किस लिए की थी ? (a) उसे लंदन में स्थित बोर्ड ऑफ़ डायरेक्टर्स ने ऐसा करने के लिए कहा था (b) वह भारत में प्राच्य ज्ञान के प्रति अभिरुचि पुनः जाग्रत करना चाहता था (c) वह विलियम कैरी तथा उसके सहयोगियों को रोज़गार प्रदान करना चाहता था (d) वह ब्रिटिश नागरिकों को भारत में प्रशासन हेतु प्रशिक्षित करना चाहता था
2020,Prelims,GS1,"35. भारत के इतिहास के संदर्भ में, ""ऊलगुलान” अथवा महान उपद्रव निम्नलिखित में से किस घटना का विवरण था ? (a) 1857 के विद्रोह का (b) 1921 के मापिला विद्रोह का (c) 1859-60 के नील विद्रोह का (d) 1899-1900 के बिरसा मुंडा विद्रोह का"
2020,Prelims,GS1,"36. प्राचीन भारत के विद्वानों/साहित्यकारों के संदर्भ में, निम्नलिखित कथनों पर विचार कीजिए : 1. पाणिनि पुष्यमित्र शुंग से संबंधित है । 2. अमरसिंह हर्षवर्धन से संबंधित है । 3. कालिदास चन्द्र गुप्त – II से संबंधित है। उपर्युक्त कथनों में से कौन-सा/से सही है/हैं ? (a) केवल 1 और 2 (b) केवल 2 और 3 (c) केवल 3 (d) 1, 2 और 3"
2020,Prelims,GS1,"37. मानव प्रजनन तकनीकी में अभिनव प्रगति के संदर्भ में, ""प्राक्केन्द्रिक स्थानान्तरण"" (Pronuclear Transfer) का प्रयोग किस लिए होता है ? (a) इन विट्रो अंड के निषेचन के लिए दाता शुक्राणु का उपयोग (b) शुक्राणु उत्पन्न करने वाली कोशिकाओं का आनुवंशिक रूपान्तरण (c) स्टेम (Stem) कोशिकाओं का कार्यात्मक भ्रूणों में विकास (d) संतान में सूत्रकणिका वाले रोगों का निरोध"
2020,Prelims,GS1,"38. विकास की वर्तमान स्थिति में, कृत्रिम बुद्धिमत्ता (Artificial Intelligence), निम्नलिखित में से किस कार्य को प्रभावी रूप से कर सकती है ? 1. औद्योगिक इकाइयों में विद्युत् की खपत कम करना 2. सार्थक लघु कहानियों और गीतों की रचना 3. रोगों का निदान 4. टेक्स्ट से स्पीच (Text-to-Speech) में परिवर्तन 5. विद्युत् ऊर्जा का बेतार संचरण नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1, 2, 3 और 5 (b) केवल 1, 3 और 4 (c) केवल 2, 4 और 5 (d) 1, 2, 3, 4 और 5"
2020,Prelims,GS1,"39. दृश्य प्रकाश संचार (VLC) तकनीकी के संदर्भ में, निम्नलिखित में से कौन-से कथन सही हैं ? 1. VLC, 375 से 780 nm वाली विद्युत्-चुम्बकीय स्पेक्ट्रमी तरंगदैघ्यों का उपयोग करती है । 2. VLC को दीर्घ-परासी प्रकाशी बेतार संचार के रूप में जाना जाता है । 3. VLC ब्ल्यूटूथ की तुलना में डेटा की विशाल मात्रा को अधिक तेज़ी से प्रेषित कर सकता है। 4. VLC में विद्युत्-चुम्बकीय व्यतिकरण नहीं होता है । नीचे दिए गए कूट का प्रयोग कर सही उत्तर चुनिए : (a) केवल 1, 2 और 3 (b) केवल 1, 2 और 4 (c) केवल 1, 3 और 4 (d) केवल 2, 3 और 4"
2020,Prelims,GS1,"40. ""ब्लॉकचेन तकनीकी"" के संदर्भ में, निम्नलिखित कथनों पर विचार कीजिए : 1. यह एक सार्वजनिक खाता है जिसका हर कोई निरीक्षण कर सकता है, परन्तु जिसे कोई भी एक उपभोक्ता नियंत्रित नहीं करता । 2. ब्लॉकचेन की संरचना और अभिकल्प ऐसा है कि इसका समूचा डेटा केवल क्रिप्टोकरेंसी के विषय में है। 3. ब्लॉकचेन के आधारभूत वैशिष्ट्यों पर आधारित अनुप्रयोगों को बिना किसी व्यक्ति की अनुमति के विकसित किया जा सकता है । उपर्युक्त कथनों में से कौन-सा/से सही है/हैं ? (a) केवल 1 (b) केवल 1 और 2 (c) केवल 2 (d) केवल 1 और 3"
